0	0
0.004	-0.033859387
0.008	0.009250245
0.012	0.041538836
0.016	0.108559479
0.02	0.138230077
0.024	0.189542757
0.028	0.241204503
0.052	0.541575667
0.072	0.755902099
0.092	0.934274749
0.112	1.139525469
0.132	1.251924672
0.152	1.417556418
0.172	1.546361717
0.192	1.637991503
0.204	1.679355806
0.212	1.690176848
0.22	1.728225025
0.224	1.746027384
0.232	1.757895623
0.236	1.796990998
0.24	1.810953632
0.252	1.823869068
0.272	1.850921672
0.292	1.864186174
